,project,product,groupid,pushid,graph_date,origin,totalcost,tier23_cost,taskcount,tier23_taskcount
249,autoland,firefox,a_71u6mqT8ymZNYnSKCVJA,72331,1541433182,push,14.46,2.86,253,37
250,autoland,firefox,Kpk1oMghThGvQQPmdLj12Q,72332,1541433420,push,18.17,2.87,281,38
251,autoland,firefox,bxotykloTA6J8C0hlBpuRA,72333,1541434449,push,18.84,3.31,307,73
252,autoland,firefox,NUIzW5N5SmiYCUcOGpbR_g,72334,1541434517,push,14.16,2.8,252,36
253,autoland,firefox,ECT5qKsrQ4SSNgPP2VZv9A,72336,1541436305,push,17.73,2.87,271,39
254,autoland,firefox,H20Fp3DgS7yl1zuXeZQJSg,72337,1541436346,push,15.11,3.52,286,71
255,autoland,firefox,Ay4qJEhMRSqN9pV9V83Wew,72338,1541436842,push,15.38,2.96,260,36
256,autoland,firefox,Dc8BUgrXT0avGyW-fLscZg,72339,1541436995,push,3.9,0.52,81,40
257,autoland,firefox,AhnnINvER8Wz4JwtdoETpA,72340,1541437520,push,12.23,0.91,1902,154
258,autoland,firefox,COtMoTCXS_WREx-mT78u1g,72341,1541437731,push,1.68,0.51,307,36
259,autoland,firefox,TQQtY8-rSzGqQf6itFHMPA,72342,1541438210,push,14.81,3.34,287,71
260,autoland,firefox,PVJD3eaMTXu7U9eQHc3pzw,72343,1541438716,push,15.02,3.57,287,71
261,autoland,firefox,VsIYZoUmT3OYFXui_pf0GQ,72344,1541439318,push,14.52,3.26,286,71
262,autoland,firefox,eLw-XvNJQ0yuyjHE2Tw2JA,72345,1541440173,push,57.28,4.07,1950,98
263,autoland,firefox,WUzZ4ZkFSGCTzeI7yuxQvg,72346,1541442046,push,8.99,1.0,134,47
264,autoland,firefox,cNE5yTUxQHSL1CrF1CQQig,72347,1541442093,push,27.38,2.95,539,35
265,autoland,firefox,QAwsammOTyOoN-QEIj3aag,72348,1541443418,push,14.39,3.18,323,69
266,autoland,firefox,JlH_otYLSE21Yv46khNlig,72349,1541443859,push,15.47,3.25,278,33
267,autoland,firefox,ZEfGvkG-TFW7p1e5giqHrg,72350,1541444625,push,12.25,0.37,325,36
268,autoland,firefox,LMtLRZ2_Tb6SNHVxfNpOYw,72351,1541445252,push,1.96,0.67,263,33
269,autoland,firefox,ZgNETKSDRSezHk535AMPTw,72352,1541445287,push,1.93,0.64,267,33
270,autoland,firefox,DZmWyCJkQw-V8b5HeSgA2g,72353,1541445448,push,5.85,0.74,533,35
271,autoland,firefox,YwGRLKKcSIWfwOml03mW3A,72354,1541445491,push,1.9,0.62,266,33
272,autoland,firefox,ZtKmtYBaTFaykfF7nv_drQ,72355,1541445532,push,1.91,0.64,1932,98
273,autoland,firefox,YBL_o1RwQleIOXUdo1ffoA,72356,1541445579,push,1.9,0.63,302,68
274,autoland,firefox,V1kCHDjfR0C-FSYqRhzU3w,72357,1541445770,push,13.4,3.06,305,37
275,autoland,firefox,NEQCacZ0TIWsbXE3NbPzFA,72358,1541447362,push,74.17,5.04,2242,135
276,autoland,firefox,dCbi4EhLTWS9KN9fgcCgvg,72359,1541447784,push,16.76,3.96,324,71
277,autoland,firefox,K9JxPg4XSGWZQxbLBWdzag,72360,1541448784,push,61.44,4.72,1998,133
278,autoland,firefox,OAyiJzgtRzqmcO9LrRPMrQ,72361,1541449591,push,15.07,3.01,262,33
279,autoland,firefox,cSH-HlPMSu-fiEw2FL4fUQ,72362,1541449981,push,7.84,0.23,88,12
280,autoland,firefox,CJ_YJQz0SxG70XISxnoqgw,72363,1541451424,push,15.17,3.45,300,68
281,autoland,firefox,EpjWF-OORpOuEt8P5LPJHQ,72364,1541451697,push,19.83,3.14,536,35
282,autoland,firefox,ZyGmq36cQvmhPtorapqKwQ,72365,1541452042,push,53.42,4.75,1997,136
283,autoland,firefox,IkREXZbZReSGlds4Mf5txw,72366,1541452864,push,13.9,2.85,267,34
284,autoland,firefox,cUox7uymQJOHPZrlStai3A,72367,1541453134,push,27.94,2.84,533,35
285,autoland,firefox,WwrMWDK1SQG_j1JzOLZGBA,72368,1541453428,push,14.15,2.79,266,33
286,autoland,firefox,WbmoqA0uS-Cibyyyb7BbtA,72369,1541453877,push,14.01,2.74,268,33
287,autoland,firefox,CFISmiHcTVC32ZNDQ5lxXw,72370,1541454723,push,55.7,3.93,1956,98
288,autoland,firefox,YOxmlc9vS_KwgAED8gB9Xg,72371,1541454995,push,15.06,3.31,315,68
289,autoland,firefox,VghzQ_QaRaK_qhCuqPT79g,72372,1541455649,push,15.01,3.31,336,68
290,autoland,firefox,Lkhm5VtdSxqQbr3wNVEASw,72373,1541456329,push,14.58,3.4,304,68
291,autoland,firefox,dLjedlpcSturiz3bHvdGOg,72374,1541456738,push,15.33,2.98,266,33
292,autoland,firefox,cYFD-u6lRR6marLE8s5kCw,72375,1541457088,push,59.84,4.64,2007,133
293,autoland,firefox,DwTjNPN9RO2CHxddjSnlIA,72376,1541459207,push,14.47,2.74,274,33
294,autoland,firefox,AkEpvRGhT26VlX3JEC53Bg,72377,1541462725,push,2.95,1.07,303,68
295,autoland,firefox,etqPVG2yQD2ukau5VBLpLg,72378,1541462871,push,14.52,3.22,311,68
296,autoland,firefox,dd76LrfSSkmxZsD8nsrIqQ,72379,1541462938,push,15.27,3.48,316,68
297,autoland,firefox,BPs8Mt9YQrOCdqFkMJQW9g,72380,1541463711,push,57.46,4.66,1975,133
298,autoland,firefox,drUj7BZtQpeWjvEiNcOAHw,72381,1541464280,push,15.2,3.64,300,68
299,autoland,firefox,LBrQuX8zQh6xhIflUndHnw,72382,1541464368,push,14.63,2.82,264,33
300,autoland,firefox,UqcTTbuEQem-L1mpWi2STQ,72383,1541464733,push,14.69,3.25,299,68
301,autoland,firefox,EmJRAGFfSJ2x2Tt75c1_hQ,72385,1541466765,push,57.5,4.38,1926,98
302,autoland,firefox,QL_Rl2z4TJqcw7WQ1DlAqA,72386,1541466939,push,15.49,3.18,276,33
303,autoland,firefox,GSi3UVL0QaedoHNu-CXe8Q,72387,1541467255,push,14.84,3.01,266,33
304,autoland,firefox,dxGYJs_tSNm91WwjYq1sPg,72388,1541468089,push,8.89,1.02,125,47
305,autoland,firefox,TixhkEcFRfixgTDw2-cL3A,72389,1541471468,push,14.46,2.69,274,33
306,autoland,firefox,IXuyT3EISiS4_iBQ7uEk0w,72390,1541471764,push,58.41,4.16,1930,98
307,autoland,firefox,IK5NCjOlRL-RHTFEHyPV4g,72391,1541472965,push,14.35,2.93,265,33
308,autoland,firefox,NDhCxNg0R3KPrK49g6dyZg,72392,1541474157,push,13.58,2.72,278,33
309,autoland,firefox,MfAVamr_Qkyw0Knzmpd6TQ,72393,1541475731,push,71.3,5.19,2247,136
310,autoland,firefox,GKxUsZ3zSmajW5oPxDy0Rg,72394,1541479003,push,27.9,3.37,541,35
311,autoland,firefox,GTRHSlHjR92FTjZtNut6WA,72395,1541482941,push,55.74,4.31,1939,98
312,autoland,firefox,HoiHAwX8RG-QzENWxFujmA,72396,1541487072,push,54.96,3.97,1929,98
313,autoland,firefox,SeIjqUBLRG-lIWOCvL_7nQ,72397,1541493332,push,59.24,4.56,1985,133
314,autoland,firefox,ODGOlx8YQ6S6S7IYdZ1Ejg,72398,1541494477,push,2.43,0.03,56,8
315,autoland,firefox,AMpbjRChQnazeFbdmswjxw,72399,1541496069,push,14.32,3.34,302,68
316,autoland,firefox,BdrXw4pATLutlMW18JTNfA,72400,1541496117,push,55.66,4.11,1939,98
317,autoland,firefox,VM6pVGo3ST2ol1Zgovqphw,72401,1541496960,push,14.12,3.29,300,68
318,autoland,firefox,EqCThMOxTguQL_ESNUFfxw,72402,1541497339,push,13.33,2.8,267,33
319,autoland,firefox,bXSMbHaSRe2m0ZM3O6dLOw,72403,1541498157,push,13.47,3.11,300,68
320,autoland,firefox,LxKVhDrNQ-ewTKbLug2pyg,72404,1541498605,push,30.86,5.95,598,97
321,autoland,firefox,AXY97gWtT-S0nYB5ib67-w,72405,1541499291,push,56.19,4.08,1961,98
322,autoland,firefox,M0OaydBbTGCbZfJxcQfbmg,72406,1541501115,push,13.66,3.01,302,68
323,autoland,firefox,XMfzTO6WQLqTqINPxMkWcQ,72407,1541501773,push,13.85,2.53,267,33
324,autoland,firefox,TWhMCOQORaaTz4gx54yR4g,72408,1541503996,push,7.97,0.26,90,12
325,autoland,firefox,O_Ju1CEjQ-G-kP4BOKK0WQ,72409,1541504059,push,7.88,0.25,90,12
326,autoland,firefox,UDq9WzcVTk6Cj7lOm9BahA,72410,1541504092,push,46.99,3.9,2024,98
327,autoland,firefox,T7VvMa2MQtaXq6sGN3BKJQ,72411,1541505162,push,12.79,3.24,421,68
328,autoland,firefox,AJFfEfLJReOflZ8BphJWeA,72412,1541505211,push,11.8,2.81,365,33
329,autoland,firefox,dMX4lRCzRgSCgPf-M3I9YA,72413,1541505545,push,10.89,2.59,372,33
330,autoland,firefox,HM14ppTsRg6XlKyBshYDVQ,72414,1541505762,push,9.96,2.74,381,33
331,autoland,firefox,Spj9A4LQQBK9uOhR5LxNZg,72415,1541505995,push,28.32,4.08,2127,98
332,autoland,firefox,CfjY7IHLRi6YCLDEshevEg,72416,1541508612,push,14.79,3.44,305,68
333,autoland,firefox,ch569ROtSV68UuEAS-Dn4A,72417,1541510260,push,14.66,3.17,302,68
334,autoland,firefox,QQqwRq-BSWmDXRsLIcLgMQ,72418,1541510340,push,14.09,2.78,265,33
335,autoland,firefox,AnjPX2p1QqiGYK0FM5tpfQ,72419,1541510410,push,14.26,3.19,302,68
336,autoland,firefox,KoLMpTZTQriQak9YMG8m7w,72420,1541510741,push,58.18,3.98,1944,98
337,autoland,firefox,LTL1GgiKTN-OXLY0F1_BdQ,72421,1541511456,push,15.3,3.42,326,68
338,autoland,firefox,cx4H0g4cSGuar_IuOor3sw,72422,1541512011,push,19.35,3.71,322,70
339,autoland,firefox,Exq74zhyT66pzwIT2XfUbw,72423,1541512236,push,17.25,4.73,302,68
340,autoland,firefox,cmqfH62dRvaf2SWyigQhEw,72424,1541512588,push,2.78,0.04,52,8
341,autoland,firefox,QCEutDb_SrSXBejmrzdDPg,72425,1541514943,push,60.34,4.18,1963,100
342,autoland,firefox,VuF5FeVsRQ-DTdaeo02giQ,72426,1541516277,push,16.64,4.83,331,96
343,autoland,firefox,EG7MhR_2Q6eCTntBNzGVVA,72427,1541516614,push,2.66,0.03,59,8
344,autoland,firefox,d5JCsPSwScW5F6sOhlkyrg,72428,1541516647,push,15.06,3.37,321,68
345,autoland,firefox,bn7MuqgoQ86RBHx9QqI0vg,72429,1541518545,push,15.57,3.4,312,68
346,autoland,firefox,CcvFCYUSRke-Ypt4YgLlyg,72430,1541519093,push,59.6,4.5,1986,133
347,autoland,firefox,d_Qt_vq3Rg-OCQ5nUyX5Dw,72431,1541519135,push,14.97,3.29,302,68
348,autoland,firefox,SiuAFxqwSuCk59BgIgqoGA,72432,1541519938,push,16.92,4.62,347,94
349,autoland,firefox,V5uN2FihQziV-JFfJ8dtXA,72433,1541520354,push,13.9,2.81,266,35
350,autoland,firefox,Oyw4kc2jQquiT4mOqON4PQ,72434,1541520530,push,15.58,3.68,306,70
351,autoland,firefox,DpP-YjXKR-KrDWT3CYQRVA,72435,1541520707,push,57.53,4.97,1977,133
352,autoland,firefox,cV9QaYeQQLGs0nunrT8EZw,72436,1541520774,push,16.07,3.61,319,68
353,autoland,firefox,LD5UtWy8RYef5lfpXwVJLA,72437,1541520881,push,15.2,3.53,299,68
354,autoland,firefox,HMtBEH4BRdKg7D-497vyXw,72438,1541522018,push,15.44,4.0,322,81
355,autoland,firefox,Np3EDhjBRkmS9FwjqNScqw,72439,1541522101,push,16.29,3.91,301,68
356,autoland,firefox,L2jXKPNvQ5yqJ2bk70tzzQ,72440,1541522368,push,44.59,4.56,1988,137
357,autoland,firefox,QsI5BsjlTm6xcxgIHx4gdQ,72441,1541524028,push,12.69,3.75,325,94
358,autoland,firefox,bKn3lB0ZRMiyaUeFh5ZIXQ,72442,1541524418,push,30.95,4.13,582,71
359,autoland,firefox,S_GM6oe3TQuAVJ-zrpIvmg,72443,1541524754,push,15.88,3.67,309,70
360,autoland,firefox,b5vSQ-IHRd-n1LgothJJ3w,72444,1541524807,push,14.95,3.07,279,38
361,autoland,firefox,DQa7a6ZOSmCqt4NYEgL6tQ,72445,1541524905,push,57.93,4.07,1990,99
362,autoland,firefox,Oks4h8YuT4i9fIb6w52Drw,72446,1541525475,push,18.87,2.99,322,36
363,autoland,firefox,ErfvZ_nTSTWI11MRpkXfGg,72447,1541525873,push,14.56,3.12,317,71
364,autoland,firefox,L7jZBfxMT3WOzWxA-zazWQ,72448,1541525942,push,14.26,2.69,274,34
365,autoland,firefox,Yxe0klGzTtawgd67RR3T7A,72449,1541527230,push,15.17,3.44,313,70
366,autoland,firefox,TU-NktC_TpCLMZA2UkEjaA,72450,1541528267,push,58.05,4.34,2005,134
367,autoland,firefox,eYXvi7EORQWp2hOj3od3PQ,72451,1541529282,push,14.42,2.65,272,34
368,autoland,firefox,Tdg9sSDTR9y7Yn2QXaxk4A,72452,1541531942,push,14.77,3.21,307,69
369,autoland,firefox,SnwklWQ6Sm6FPINx9dRl2g,72453,1541532652,push,14.75,3.32,309,69
370,autoland,firefox,dCO1VgP3QBWzoqB5O335Sg,72454,1541532778,push,14.76,2.92,269,34
371,autoland,firefox,SB-ParWdTSWWJHgch7-mzQ,72455,1541533047,push,55.39,4.16,1958,103
372,autoland,firefox,V4cee1Y_QpuWwn20pubqmg,72456,1541534169,push,55.75,3.86,1954,98
373,autoland,firefox,CNtV0fd5TCWqjYqA8vNnlg,72457,1541534747,push,14.45,2.76,270,33
374,autoland,firefox,ZGgUAvPWQyCw5Fb6f1XH7g,72458,1541534824,push,27.65,2.65,538,35
375,autoland,firefox,SB5veJMDRn2U5VIQTVMmAg,72459,1541535708,push,14.39,2.6,288,33
376,autoland,firefox,ad9lwJ-FSquy9VXRd2j_Ww,72460,1541537339,push,70.85,5.96,2302,161
377,autoland,firefox,DBWtN9tWS4mabxCESa1GZQ,72461,1541538232,push,14.22,2.74,284,33
378,autoland,firefox,d2QGCf45RoOGnLlLUztWPA,72462,1541538609,push,15.58,3.06,282,33
379,autoland,firefox,NSK0Jl1DQbGvI5PWOtDCyw,72463,1541539498,push,15.68,3.58,320,68
380,autoland,firefox,FYAHPAJ-SYyhSRnBdsnJQQ,72464,1541540308,push,15.0,2.97,283,33
381,autoland,firefox,BZl7uJZnSB2GaU07xOEqLw,72465,1541540778,push,58.48,4.95,2028,133
382,autoland,firefox,A3xfU1wPTiuzebg7rADUdA,72466,1541541042,push,15.68,3.16,276,33
383,autoland,firefox,YpY_HjqPQb-U3-klFdVGIw,72467,1541541254,push,16.08,3.15,276,33
384,autoland,firefox,dyYvdX8lTkus30zC57-faw,72468,1541541614,push,15.6,3.44,311,68
385,autoland,firefox,O3zHrq4uSiiUGP0rkIu_kw,72469,1541541678,push,15.11,2.98,287,33
386,autoland,firefox,BFjvZjKMSmGi4N5gPEVfeg,72470,1541541919,push,70.58,5.17,2294,138
387,autoland,firefox,Czn99q5PSI2ggxnryn9xBA,72471,1541543513,push,14.9,3.13,313,68
388,autoland,firefox,JC3XNPC8QiOoS5XxfGVWMQ,72472,1541544268,push,27.36,2.76,553,35
389,autoland,firefox,TT1hhccFRPiMGlv4naHvuA,72473,1541544821,push,14.27,2.69,276,33
390,autoland,firefox,Os_yT67FR7aaT2DnD2CYfA,72474,1541545120,push,27.31,2.78,541,35
391,autoland,firefox,Gj72SWjMSey9DVksQ41uPg,72475,1541545422,push,57.37,4.47,2014,133
392,autoland,firefox,VT1Gr5Y5TWOx48czkkJ9Sg,72476,1541545491,push,15.76,3.34,276,33
393,autoland,firefox,L4VzAIxZTRGBHVvTrOVyuQ,72477,1541545955,push,15.72,3.13,269,33
394,autoland,firefox,P6ALFlXGTBuCSEi8IB5_NA,72478,1541546002,push,15.21,3.11,273,33
395,autoland,firefox,QUTVtzXMS7-LO7UZlJnqGw,72479,1541546625,push,2.6,0.03,61,8
396,autoland,firefox,ddTtp1nyTtOjWkHF0KFnIw,72480,1541546709,push,62.04,4.1,1985,101
397,autoland,firefox,J4BYlbqFTEu14l_cKECtDA,72481,1541547773,push,14.87,2.98,269,33
398,autoland,firefox,K3J3RO-URaCpP4YowYsgAg,72482,1541547912,push,19.73,3.78,331,71
399,autoland,firefox,chdfhWpLQH-Q2Xx61oOHeQ,72483,1541548210,push,14.95,3.08,280,33
400,autoland,firefox,ZFY40Gw-SeGkt-2ZTCzxmw,72484,1541550763,push,14.72,2.7,270,32
401,autoland,firefox,GPWUjeHNTI-So6v2o3kwRA,72485,1541551412,push,57.2,4.4,1992,133
402,autoland,firefox,E8q4bBAtSiaEgmDWas1QAQ,72486,1541553453,push,55.63,4.47,1970,133
403,autoland,firefox,RiPfyLTbRwy1uPiYreMSyA,72487,1541554346,push,12.49,2.69,273,32
404,autoland,firefox,LwE3PFwlRcKyu_9rLS5l5w,72488,1541556442,push,14.56,2.72,273,32
405,autoland,firefox,FB9wYlyrQKSHU_pWXgjZTw,72489,1541557102,push,15.12,3.35,309,67
406,autoland,firefox,GiYxU8loQ1-lN5Z4dRSXcQ,72490,1541560035,push,57.33,3.95,1935,98
407,autoland,firefox,E6BXpT0oRkuz2iY9pkpscA,72491,1541560432,push,15.46,2.87,273,32
408,autoland,firefox,EXJw_UsOT-mipUi6MeGUSw,72492,1541560925,push,15.19,2.95,270,32
409,autoland,firefox,AgN9T4rOS1-yZ_pnS1Gs2g,72493,1541562068,push,15.36,3.54,310,67
410,autoland,firefox,VJIkq9SwTd-6CyV7hPGMPQ,72494,1541566683,push,59.15,4.01,1946,98
411,autoland,firefox,faGOQq1KRLWd42Kh034n1A,72495,1541571112,push,11.49,0.3,314,36
412,autoland,firefox,S07CjHoQS52C2mDLqkmrTQ,72496,1541571818,push,15.2,3.4,308,67
413,autoland,firefox,G5zzEmCuStOFUA0RgtKggw,72497,1541574138,push,16.19,3.61,310,67
414,autoland,firefox,VYeq-XbvRfmeExqT4enLiA,72498,1541574942,push,15.55,3.48,308,67
415,autoland,firefox,E06nLbk9Svm97eESuaDttg,72499,1541575043,push,15.88,3.42,308,67
416,autoland,firefox,WD2tufPsT8687CqJCJ5yjg,72500,1541576590,push,71.94,4.44,2237,135
417,autoland,firefox,WsHBEFSFRuuW_EmMGecutw,72501,1541576669,push,28.1,2.9,538,34
418,autoland,firefox,IAsOK4dqQFa1y89kwOyhXw,72502,1541577762,push,14.61,2.75,270,32
419,autoland,firefox,VMhNHe6zQda_P59G2gQdsA,72503,1541578189,push,14.86,2.61,298,32
420,autoland,firefox,CulLuAzjTcafcs10kcFNRg,72504,1541581094,push,15.51,3.33,329,67
421,autoland,firefox,IDDFO2zNSFKuXFEG7vNQSA,72505,1541582299,push,57.69,3.86,1945,98
422,autoland,firefox,aQ14YLxwR1WN7w83F1jiRg,72506,1541583516,push,14.19,2.66,273,32
423,autoland,firefox,DwIWaSgARSqsbftNfGaYrw,72507,1541584589,push,30.13,4.13,585,75
424,autoland,firefox,TaPupRhfRsmrmypCCINIGA,72508,1541584873,push,6.13,1.17,111,17
425,autoland,firefox,AcE1UZMyRCmKBLIoyKxJ1w,72509,1541585118,push,16.17,3.81,308,67
426,autoland,firefox,IsYQ7x7LSfK2PHwDEWr_3Q,72510,1541585661,push,57.45,4.44,1986,133
427,autoland,firefox,VOW4woh4SOi8UgiVFlL9Ig,72511,1541586068,push,18.66,3.3,337,70
428,autoland,firefox,CCTe6qD3T_-Z16thHWmgdA,72512,1541586167,push,18.5,3.2,339,70
429,autoland,firefox,FbXJdHqAT4uEhO4rjG3mqg,72513,1541588170,push,14.8,3.18,313,67
430,autoland,firefox,EZxMCrjsSiid1nh-cZmCsw,72514,1541589763,push,4.94,0.78,116,17
431,autoland,firefox,W69MW8BRRZarVQPhAlOyTw,72515,1541590140,push,59.21,4.51,1992,133
432,autoland,firefox,O80ixNvhQ_KkTxaa0Xf-hQ,72516,1541591096,push,18.71,3.21,355,70
433,autoland,firefox,Hmb-nXlhSEyzWjpMcHMQxg,72517,1541591935,push,8.97,1.75,118,17
434,autoland,firefox,DInNnjHQTR6UvN6raJ8qGw,72518,1541593294,push,14.28,3.12,314,67
435,autoland,firefox,EPd-Ei8fQBC-CmVrPzvFSg,72519,1541594156,push,15.04,2.86,275,32
436,autoland,firefox,YVQrt4UBQJSvr2xNRboCQw,72520,1541594413,push,57.17,4.65,2004,133
437,autoland,firefox,cGikL5xQR12sXXBUj9krJg,72521,1541595645,push,15.91,3.57,315,67
438,autoland,firefox,Xyn6A4wXSe-lkfEiYMGeHA,72522,1541595759,push,8.7,0.25,98,12
439,autoland,firefox,DPxYOlRQS7SLi7tC4-8Eeg,72523,1541597568,push,15.26,3.08,277,32
440,autoland,firefox,O3dFf4wtQw61-HF3DzP4sw,72524,1541599042,push,16.27,4.59,339,93
441,autoland,firefox,fnFvA-PCQheJFxdabX--EQ,72525,1541600337,push,59.83,4.02,1963,101
442,autoland,firefox,D2hbQ9wHRFCrseAqBIUcTA,72526,1541601858,push,15.68,3.41,315,67
443,autoland,firefox,Q0zO4NZ0T1KWTZ31XE1RBA,72527,1541603141,push,15.21,3.29,314,67
444,autoland,firefox,KLPAGCG-TEO0m1mWbu4bHg,72528,1541603453,push,15.34,2.84,288,32
445,autoland,firefox,CbW96E4OQlWAXVGh1s6giw,72529,1541604165,push,18.27,2.89,304,35
446,autoland,firefox,dEW8vX3jS4qrACGDvzE40A,72530,1541604937,push,18.8,0.96,376,28
447,autoland,firefox,caIT6qXgTHmtB3ddSobWHA,72531,1541605271,push,14.93,2.77,278,32
448,autoland,firefox,CRuyQMB9RBqiJfwOa0Yz2A,72532,1541607426,push,16.13,3.51,317,67
449,autoland,firefox,B2-9VubbQf2cMS4ctcxcKg,72533,1541607684,push,31.76,4.36,587,70
450,autoland,firefox,C3PPtTJ-TRWr_GuoNCh-EQ,72534,1541609373,push,16.5,2.19,281,26
451,autoland,firefox,Sp4tbooiTPmWDnwjug0GWg,72535,1541609633,push,57.98,3.15,1964,92
452,autoland,firefox,PZqt-KOrRneUbGO3gzr0Qw,72536,1541610209,push,20.33,2.59,330,63
453,autoland,firefox,UPiuT80XQ5ShjqHOpoBvOQ,72537,1541612082,push,15.34,1.94,274,26
454,autoland,firefox,XXSJj96fS6ST8LY2SNwAwA,72538,1541612649,push,2.59,0.02,57,7
455,autoland,firefox,ZMu0LIS2R8-_3uPIkOm76w,72539,1541613012,push,18.9,2.04,298,30
456,autoland,firefox,dMqdIYlgRSazgKulcWZYNA,72540,1541613136,push,56.15,3.17,1942,92
457,autoland,firefox,YWLlYBQHSW-fOxCQ2Mw2Yg,72541,1541613595,push,13.99,1.89,244,24
458,autoland,firefox,HbYMF3W0T3u2A_236hkHOg,72542,1541614194,push,19.65,2.7,336,64
459,autoland,firefox,V_GkNnleTI68S5ZH_eCFJA,72543,1541614260,push,28.58,2.64,577,63
460,autoland,firefox,Z2a7JAOzTzeX1s4VsTKIfQ,72544,1541615203,push,15.8,2.48,310,61
461,autoland,firefox,WkbeJ69HTzqO99F7qiKdAQ,72546,1541616518,push,15.73,1.94,276,26
462,autoland,firefox,V5D8316yT6-TJQ7fnUpu9w,72547,1541617030,push,20.16,2.83,337,64
463,autoland,firefox,Jj7E3SXhRoOSwJjuQQQcdw,72548,1541617296,push,16.15,2.55,312,61
464,autoland,firefox,VWak1ELWReKIEo0e68vI6A,72549,1541617397,push,15.5,2.17,276,26
465,autoland,firefox,QotGykAwQoOQcXYlmR5wtw,72550,1541617434,push,58.49,3.71,1981,127
466,autoland,firefox,DbNdI8seTEakgrz85uXXow,72551,1541617639,push,16.21,2.78,312,61
467,autoland,firefox,RcmxXweISDSpm2A8fR0bmg,72552,1541617761,push,29.08,2.59,577,63
468,autoland,firefox,SASTiGAOQ3CwsPhbe46v_A,72553,1541618059,push,16.07,2.57,311,61
469,autoland,firefox,I8gJGOH1TveEpykFX0rrfg,72554,1541619560,push,28.44,2.73,577,63
470,autoland,firefox,ASLIw-HRRyqZD6NJj6MwFw,72555,1541624530,push,57.96,3.3,1945,92
471,autoland,firefox,JT0FtbAlRl2rEW-_HkqJuQ,72556,1541624659,push,16.35,2.12,278,26
472,autoland,firefox,bdd33JHjSz-pWpb9Nf_eRA,72557,1541624762,push,16.07,1.97,275,26
473,autoland,firefox,WR87oN2gRiyAeGkqnmx3cg,72558,1541625305,push,16.12,2.57,311,62
474,autoland,firefox,KqkptXPTSAmu_O0yPsWezA,72560,1541627328,push,58.93,3.09,1935,92
475,autoland,firefox,Yp3Shq0lQXGppHF3k6ITqQ,72561,1541627647,push,33.21,4.94,616,91
476,autoland,firefox,Vhbm10FgTYCXhctEH-foFg,72562,1541628018,push,17.22,2.64,311,61
477,autoland,firefox,UwKppTfHRdCxEt5hGqpVpQ,72563,1541628786,push,15.62,2.04,275,26
478,autoland,firefox,BHpxu9-ZSpi-Jdw_wmTcbw,72564,1541629002,push,20.36,2.74,330,63
479,autoland,firefox,DXg5YmfUTuWjkDLtBdukOA,72565,1541629944,push,62.35,3.68,1992,129
480,autoland,firefox,L5Mh7DSGRze23kjJ-G_tvw,72566,1541632155,push,16.13,2.02,292,27
481,autoland,firefox,EQVkqBFCQ2aWvjNdsd-YqA,72567,1541632958,push,16.37,2.92,343,61
482,autoland,firefox,HHm4_9RbQgiDxPJrOpbAgw,72568,1541641334,push,56.24,3.1,1943,92
483,autoland,firefox,I1RdG1cSTu2i4LWi1lvdTQ,72569,1541643096,push,15.17,2.12,281,26
484,autoland,firefox,T0ijIeibTIytKPOlvTjUFA,72570,1541644421,push,56.68,3.09,1937,92
485,autoland,firefox,MmGFkuOpRHWxRo0S1Vxvfg,72571,1541644915,push,15.25,1.99,282,27
486,autoland,firefox,YRZdeKMVQom4TPqcyGjanw,72572,1541644986,push,19.27,2.03,300,29
487,autoland,firefox,X55esByKQZeaV3dswsZHHw,72573,1541645573,push,15.16,1.94,282,27
488,autoland,firefox,Q65qqwyBT6ukKZWK0wSJHw,72574,1541645621,push,15.93,2.22,280,26
489,autoland,firefox,FfCti932TMyJA9OuJnZTQw,72575,1541652813,push,73.72,4.14,2249,131
490,autoland,firefox,G3RrP1PyTeW3nW57Z5x56Q,72576,1541662271,push,66.0,3.66,2219,127
491,autoland,firefox,X1Z8nuu0QfShyvZTIMZdWQ,72577,1541664877,push,15.35,2.35,316,61
492,autoland,firefox,An_mzYUETEyT1pT5uM5x3g,72578,1541665025,push,15.77,2.81,316,61
493,autoland,firefox,GHcPkwEIQvWYEowaPia5rA,72580,1541670030,push,63.69,4.63,2009,143
494,autoland,firefox,LQpJye6wSeW4QWuvQwmIuw,72581,1541671893,push,15.89,2.74,317,61
495,autoland,firefox,O3TLdRLxQXSA-p-g0tvJDA,72582,1541672136,push,16.13,2.54,317,61
496,autoland,firefox,Z6RzC589QdmNrNNvYO62qg,72583,1541674302,push,14.94,1.99,279,26
497,autoland,firefox,A0zIhuO1TZe_PrwNUsnH-Q,72584,1541674562,push,15.74,2.44,317,61
498,autoland,firefox,XZQKQM83Q_iqrOEzxugUWQ,72585,1541674941,push,11.72,0.37,316,36
499,autoland,firefox,eNNpF512QLG4A0sZdtbzNQ,72586,1541675265,push,15.08,2.43,318,61
500,autoland,firefox,VAYW5AKFTEew29J11_2FSA,72587,1541676193,push,15.9,2.53,317,61
501,autoland,firefox,SqzUZkqPRvylf_f55qX1pw,72588,1541676285,push,15.76,2.6,316,61
502,autoland,firefox,QAXwLCYdQBmzJYTabi6k-g,72589,1541676324,push,15.51,2.44,316,61
503,autoland,firefox,J5UHVU9jSpux1U03-fqZlQ,72590,1541680157,push,4.66,0.45,363,71
